입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LCF0349,1,P226용 도트조준경 마운트 등 6항목 구매(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,151798482,150186588,136533262,2025-06-12,11:30,개찰완료,133582130,87.999,2025-06-12,비손ENG,이경숙,민경재,314-10-41646,"대전광역시 대덕구 대전로1117,  201호(오정동,2층)"
LCF0334,1,렌치 조정식 등 79항목 구매(정비처),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,136359305,136262016,123874560,2025-06-12,11:00,개찰완료,119990647,87.995,2025-06-12,현민기업,주재현,주재현,111-40-53818,"서울특별시 은평구 가좌로10길21-1, 202호 (응암동)"
LCF0335,1,좌석 차량용 1항목 구매(일장-004),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,59331369,59130000,53754545,2025-06-12,10:30,개찰완료,52330000,88.199,2025-06-12,대아테크,변오석,변오석,607-49-85492,부산광역시 금정구 공단동로41번길10-0 (금사동)
LCF0343,1,방아쇠 등 73항목 생산능력제조(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,383118280,348289345,2025-06-12,11:30,유찰,,,,,,,,
LCF0337,1,호스 비금속제 등 62항목 생산제조(일장-015),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,223287074,202988249,2025-06-12,10:30,유찰,,,,,,,,
LCF0374,1,어댑터 직선형 등 41항목 구매(궤도-010),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,234855727,234284903,212986275,2025-06-12,11:00,개찰완료,207762150,88.463,2025-06-12,진보정밀,서일봉,서일봉,622-03-69362,부산광역시 강서구 낙동북로138번길86-31 (강동동)
LCJ0029,2,(25군-물43)섬유류 시험장비 제조,물품,총액계약,제한경쟁,적격심사제,Y,종합보급창,ZD00898,종합보급창,ZD00898,82.995,,93413235,86619545,2025-06-12,11:00,유찰,,,,,,,,
LFC0037,1,25년 7~9월 부식 구매,물품,총액계약,일반경쟁,적격심사제,Y,육군훈련소,ZD00010,육군훈련소,ZD00010,82.995,372628319,374913430,340830391,2025-06-12,11:00,개찰완료,309293971,83.003,2025-06-12,주식회사 두준,김현우,안세연,403-81-82632,"경기도 고양시 일산동구 백마로195, 제7층 제7001-2호 (장항동, 엠시티타워앤엠시티오피스텔)"
LGC0027,1,학군사관 하계입영훈련 기초훈련장병증식 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군학생군사학교,ZD00252,육군학생군사학교,ZD00252,82.995,168191140,166852941,154718182,2025-06-12,10:30,개찰완료,140325853,83.432,2025-06-12,주식회사 헤세드코리아,김선정,김미경,212-81-80265,"경기도 하남시 하남대로947,에이동 510,511호 (풍산동,하남테크노밸리 U1센터))"
LNQ0018,1,306-C포대 간부숙소 신축 가구 제조설치 납품,물품,총액계약,일반경쟁,적격심사제,Y,제17보병사단,ZD00375,제17보병사단,ZD00375,87.995,412743393,415800000,378000000,2025-06-12,10:30,개찰완료,363529800,88.076,2025-06-12,주식회사 가경이앤씨,곽은경,곽은경,457-88-01111,대구광역시 달성군 구지면 달성2차동1로195
EBB0208,1,민수용 짚,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,27513985000,0,2025-06-13,11:00,유찰,,,,,,,,
EBH0073,1,전지  재충전불가식(BA-701K),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,0,,848462000,0,2025-06-13,11:00,유찰,,,,,,,,
EBH0076,1,전지  축전식(BB-7184K),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,0,,1164027000,0,2025-06-13,13:00,유찰,,,,,,,,
EBH0067,1,25년 지상전술전자전장비 부품(구매)(D),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,0,,67299000,0,2025-06-13,10:30,유찰,,,,,,,,
EBH0072,1,25년 해군 원격레이더 통합전시기 세트,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,,406334000,0,2025-06-13,11:00,순위확정,,,,,,,,
EBH0074,1,25년 특수무기 베어링류(제조),물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,80842098,80825000,0,2025-06-13,11:00,개찰완료,71200000,88.072,2025-06-13,석산전자 주식회사,진희영,진희영,123-81-69617,"경기도 의왕시 오전공업길22, 201호(오전동, 동영벤처스텔)"
HDT0021,1,공군 작전사령부 근무지원단 병사식당 민간위탁 운영,용역,총액계약,협상에의한계약(서류),협상,N,공군작사근무지원단,ZD00282,공군작사근무지원단,ZD00282,,12387211200,,11261101091,2025-06-13,11:00,개찰완료,12387211200,100,2025-07-02,씨제이프레시웨이 주식회사,이건일,오승현,603-81-11270,경기도 용인시 기흥구 기곡로32-0 (하갈동)
LCF0345,1,후두경  곡형 등 3항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,72316759,72227180,65661073,2025-06-13,11:30,개찰완료,63636282,87.996,2025-06-13,경기모아상사,최현준,최현준,265-01-01980,경기도 평택시 중앙로29 (통복동) 은호빌딩 579호
LCF0346,1,절단기  석고붕대용 등 3항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,77597847,77219708,70199735,2025-06-13,11:00,개찰완료,68282380,87.995,2025-06-13,제이제이컴퍼니,장희영,장희영,597-44-01147,"서울특별시 영등포구 영신로33길3, 104동 802호(당산동1가, 당산동신동아파밀리에아파트)"
LCF0365,1,축 어깨형 등 7항목 구매(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,9380952,8528138,2025-06-13,11:30,유찰,,,,,,,,
LCF0293,2,띠 지지용 등 20항목 구매(궤도-014),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,57878597,57184270,51985700,2025-06-13,11:00,개찰완료,57000000,98.482,2025-06-13,주식회사 에코비투,하영임,현영철,110-86-05795,"경기도 고양시 덕양구 삼원로73, 721호(원흥동, 원흥한일윈스타)"
LCF0344,1,탁도계 등 18항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,93036510,92980000,84527273,2025-06-13,13:00,개찰완료,81867659,87.995,2025-06-13,뽀야,백승혜,백승혜,586-61-00602,서울특별시 송파구 도곡로62길15-18 (잠실동) 404호
LCF0342,1,엑스선종합검사기 등 2항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,67056631,67000000,60909091,2025-06-13,13:30,개찰완료,59010873,88.001,2025-06-13,제이제이 커머스,조수련,조수련,252-45-00956,"인천광역시 연수구 먼우금로63번길13 (동춘동, 아주아파트) 2-305"
LCF0339,1,극초단파치료기 등 10항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,56321426,56416000,51287273,2025-06-13,14:00,개찰완료,49561005,87.996,2025-06-13,더 게임즈,박민식,박민식,202-19-75870,"경기도 김포시 고촌읍 장차로13번길25 , 3층 302-340호(세종프라자)"
LCF0359,1,송신기 온도용 등 14항목 구매(일장-006),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,46942171,42674701,2025-06-13,10:30,순위확정,,,,,,,,
LCF0362,1,벨로우 배기용 등 12항목 제조(일장-008),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,50586570,50899902,46272638,2025-06-13,10:30,개찰완료,44714720,88.392,2025-06-13,나린코리아,김동주,김동주,175-35-00456,경상남도 양산시 학동길54-0 (어곡동)
LCF0261,2,슬리브 활주식 기계변속용 등 22항목 구매(궤도-007),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,219373932,221457874,201325340,2025-06-13,11:00,개찰완료,194894000,88.841,2025-06-13,예지정밀,김정모,김정모,606-33-69862,경상남도 김해시 대동면 대동산단4로146-9
LCF0366,1,덮개 포구용 등 51항목 생산능력제조(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,267941370,243583064,2025-06-13,11:30,유찰,,,,,,,,
LCF0364,1,벙어리장갑 내열용 등 6항목 구매(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,77564281,77403600,70366909,2025-06-13,11:30,개찰완료,68252940,87.995,2025-06-13,하나린,전현숙,전현숙,110-20-82888,"서울특별시 은평구 백련산로127 (응암동, 신동아아파트),2동 702호"
LCF0352,1,호스 엔드 등 10항목 구매(일장-008),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,15800195,14363814,2025-06-13,10:30,순위확정,,,,,,,,
LCF0354,2,전동기 제어식 등 3항목 생산제조(일장-017),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,148907100,135370091,2025-06-13,10:30,유찰,,,,,,,,
LCF0355,1,폴드로크 도로용 등 26항목 제조(일장-011),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,156674125,156428658,142207871,2025-06-13,10:30,개찰완료,137930969,88.036,2025-06-13,엘엔케이,정황균,정황균,323-33-01332,부산광역시 강서구 제도로743 (강동동)
LCF0358,1,클립 지지용 등 26항목 제조(일장-002),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,13805761,13907931,12643574,2025-06-13,10:30,개찰완료,12266790,88.852,2025-06-13,건일테크,김건홍,김건홍,227-14-10003,부산광역시 사상구 낙동대로1390번길26-0 (삼락동)
LCI0011,1,25-1차 정비피복 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군제6501부대,ZD00020,육군제6501부대,ZD00020,87.995,36425700,36358820,33053473,2025-06-13,10:30,개찰완료,32059600,88.013,2025-07-02,주식회사 하이디,김건수,노현웅,141-81-18585,경기도 파주시 법원읍 파주로2550-0
LFC0033,1,육군훈련소 26연대 병영식당 민간위탁 급식,용역,총액계약,협상에의한계약(전자),협상,N,육군훈련소,ZD00010,육군훈련소,ZD00010,0,31236000000,31236000000,28396363636,2025-06-13,10:30,개찰완료,31236000000,100,2025-07-10,(주)아워홈,김태원,이지혜,107-81-76324,서울특별시 강서구 마곡중앙10로91(마곡동)
UMM0521,1,25-N-보조보일러(비자성) 3EA 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,,449550000,428181818,2025-06-13,11:00,순위확정,,,,,,,,
UMM0518,1,(256096-D) '25년 마일즈장비 제조 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,,184671921,171241236,2025-06-13,11:00,유찰,,,,,,,,
